ID,Name,Nationality,Overall,Potential,Club
240444,E. Alderete,Argentina,60,68,Chacarita Juniors
225853,R. Raveloson,France,60,68,Tours FC
231997,F. Hollinger-Janzen,Benin,60,66,New England Revolution
206142,T. Dieng,France,60,63,Bradford City
219966,T. Dzhamalutdinov,Russia,60,71,FC Anzhi Makhachkala
229438,M. Piccinocchi,Italy,60,70,FC Lugano
231743,K. Davis,England,60,73,Aston Villa
223040,F. Çakır,Turkey,60,69,İstanbul Başakşehir FK
238912,S. Abdullah,Saudi Arabia,60,60,Ohod Club
193344,P. Schürpf,Switzerland,60,60,FC Luzern
213569,A. Taylor-Sinclair,Scotland,60,63,Plymouth Argyle
234817,S. Knežević,Switzerland,60,74,FC Luzern
211266,L. Vila,Argentina,60,65,Bahía Blanca
240962,M. López,Argentina,60,71,Banfield
238915,K. Touré,Mali,60,67,Royal Antwerp FC
210244,L. Angol,England,60,68,Mansfield Town
233284,Hong Joon Ho,Korea Republic,60,68,GwangJu FC
240964,N. Linares,Argentina,60,70,Banfield
196933,J. Nanizayamo,France,60,62,Gangwon FC
232005,E. Palomeque,Colombia,60,67,Atletico Nacional Medellin
233285,Kim Si Woo,Korea Republic,60,75,GwangJu FC
239686,A. Barylla,Germany,60,70,FSV Zwickau
203079,A. Michel,Sweden,60,66,AFC Eskilstuna
239431,I. Maela,South Africa,60,63,Orlando Pirates
239944,R. Taylor,Finland,60,67,AIK Solna
208457,A. Sarr,Senegal,60,61,Bourg en Bresse Péronnas 01
227913,Pedro López,Spain,60,71,CD Lugo
233289,O. Olomola,England,60,72,Yeovil Town
235849,M. Fofana,Mali,60,75,Alanyaspor
227146,D. Contreras,Colombia,60,69,Jaguares Fútbol Club
229706,V. Wojtkowiak,France,60,72,RC Lens
230986,D. Bilonog,Ukraine,60,71,FC Ural
233034,J. Andrada,Argentina,60,69,Godoy Cruz
237642,R. Petretta,Italy,60,76,FC Basel
238922,M. Kaye,Canada,60,70,
238155,O. Alseth,Norway,60,68,Toronto FC
225868,David Gil,Spain,60,65,Cádiz C.F.
229196,Julen Etxabeguren,Spain,60,64,Dundee FC
204365,A. Forrester,England,60,64,Port Vale
212045,C. Højer,Denmark,60,70,Lyngby BK
233037,O. Camilo,Colombia,60,71,Corporación Club Deportivo Tuluá
239693,F. Hinds,England,60,79,Cheltenham Town
219726,F. Lora,Italy,60,68,Cittadella
235598,N. Al Dhafeeri,Saudi Arabia,60,60,Al Batin
239438,T. Hadebe,Zimbabwe,60,70,Kaizer Chiefs
232015,C. Seiler,United States,60,65,Vancouver Whitecaps FC
233808,S. Palombi,Italy,60,72,Lazio
235600,B. Al Mutairi,Saudi Arabia,60,60,Al Batin
239696,F. Muslija,Germany,60,70,Karlsruher SC
236626,J. Koutroumbis,Australia,60,70,Newcastle Jets
238162,E. Mour Samb,Senegal,60,67,Tromsø IL
239442,Casitas,Spain,60,69,UD Almería
233811,P. De Smet,Belgium,60,72,SV Zulte-Waregem
236627,J. Kade,Germany,60,77,Hertha BSC Berlin
238675,L. Hoffmann,Germany,60,70,SG Sonnenhof Großaspach
197972,A. Aschauer,Austria,60,62,SG Sonnenhof Großaspach
226132,N. Cowburn,Australia,60,65,Newcastle Jets
229460,A. Nalini,Italy,60,60,Crotone
237140,L. Fritzson,Sweden,60,68,Östersunds FK
189780,E. Pezzi,Italy,60,60,Cittadella
210773,K. Skaanes,Norway,60,71,SK Brann
236629,C. Opéri,Ivory Coast,60,73,La Berrichonne de Châteauroux
224854,L. Passerini,Argentina,60,66,Club Atlético Tigre
240470,A. El Hriti,France,60,60,Tours FC
206423,V. Haroyan,Armenia,60,65,FC Ural
232535,G. Benítez,Argentina,60,67,Argentinos Juniors
239959,S. Gregov,Croatia,60,62,Viking FK
210776,A. Hirzel,Switzerland,60,64,Hamburger SV
224088,N. Atangana,France,60,60,Cheltenham Town
238936,M. Kleinsorge,Germany,60,68,SV Meppen
239704,K. Wagner,Germany,60,67,Würzburger FV
225625,K. Vincent-Young,England,60,68,Colchester United
228185,D. Mordini,Italy,60,70,Cesena
219482,R. Fulton,Scotland,60,67,Hamilton Academical FC
233562,Ricky Alonso,Spain,60,64,AD Alcorcón
239962,I. Jukić,Croatia,60,68,Korona Kielce
208987,I. Zaid,Saudi Arabia,60,62,Al Faisaly
234843,M. Leitsch,Germany,60,72,VfL Bochum
205660,J. Goddard,England,60,67,Swindon Town
228188,P. Kotal,India,60,66,
234076,M. Patterson,New Zealand,60,73,Ipswich Town
205149,E. Schulze,Norway,60,66,Sogndal
224349,M. Seidel,Germany,60,69,1. FC Magdeburg
225117,N. Haas,Switzerland,60,73,Atalanta
162911,R. Henry,England,60,60,Stevenage
235871,Tiago André,Portugal,60,70,Rio Ave FC
240479,F. Pekşen,Turkey,60,69,Evkur Yeni Malatyaspor
229472,F. Porath,Germany,60,72,SpVgg Unterhaching
210785,B. Al Baqi,Saudi Arabia,60,62,Al Ahli
221281,D. Hyam,Scotland,60,72,Coventry City
224865,C. Wighton,Scotland,60,71,Dundee FC
227681,G. Luer,England,60,70,Hull City
233057,F. Troyansky,Argentina,60,74,Bahía Blanca
221538,W. Nightingale,England,60,73,AFC Wimbledon
231266,N. Janvier,France,60,78,Stade Rennais FC
208995,S. Al Dosari,Saudi Arabia,60,61,Al Taawoun
240483,O. Ökke,Turkey,60,69,Evkur Yeni Malatyaspor
239972,L. Polvani,Italy,60,71,Empoli
183140,A. Krysiak,Poland,60,61,Yeovil Town
233829,N. Diallo,France,60,72,Stade Rennais FC
223078,J. Coulson,England,60,60,Cambridge United
208999,D. Wright,England,60,68,Colchester United
220008,C. Jahraldo-Martin,Antigua & Barbuda,60,66,Newport County
239208,D. Newton,England,60,62,Stevenage
53352,D. Bulman,England,60,60,Crawley Town
223850,L. Zarandia,Georgia,60,70,Arka Gdynia
234858,M. Funk,Germany,60,69,SpVgg Greuther Fürth
233067,Sergio García,Spain,60,71,Real Zaragoza
236907,A. Galadzhan,Russia,60,71,Lokomotiv Moscow
219244,D. von Ballmoos,Switzerland,60,72,BSC Young Boys
198253,S. Arnold,England,60,61,Gillingham
211053,L. Hägg-Johansson,Sweden,60,68,Kalmar FF
228461,Ryu Jae Moon,Korea Republic,60,69,Daegu FC
229742,H. Alpsoy,Switzerland,60,77,Antalyaspor
237422,Y. Gómez,Colombia,60,74,Independiente Medellín
238446,Tachi,Spain,60,77,Atlético Madrid
220271,M. Evouna,Gabon,60,65,Atiker Konyaspor
234352,M. Puerta,Colombia,60,75,Corporación Club Deportivo Tuluá
214641,S. Tanser,England,60,64,St. Johnstone FC
232561,K. Inada,Japan,60,60,Albirex Niigata
189041,M. Gardawski,Germany,60,61,Korona Kielce
228210,L. Jackson,Australia,60,69,Newcastle Jets
235378,F. Eguelfi,Italy,60,67,Cesena
238962,M. Bauer,Germany,60,68,SpVgg Unterhaching
231539,N. Andereggen,Argentina,60,78,Unión de Santa Fe
235379,E. Ndoj,Albania,60,70,Brescia
237683,N. Holland,England,60,74,West Ham United
239731,M. Ambrosiewicz,Poland,60,70,Górnik Zabrze
210804,M. Salem,Saudi Arabia,60,60,Al Shabab
214644,Álex Portillo,Spain,60,64,Jönköpings Södra IF
218740,K. Alphonse,Ivory Coast,60,62,CD Feirense
227701,M. Pugliese,Italy,60,69,Vercelli
181109,T. Hirakawa,Japan,60,60,Urawa Red Diamonds
222070,J. Berner,United States,60,65,Colorado Rapids
222582,Kim Yeong Bin,Korea Republic,60,65,GwangJu FC
231030,A. Natcho,Russia,60,69,Lokomotiv Moscow
219255,M. Palienko,Russia,60,68,FC Tosno
237943,D. Scarr,England,60,69,Wycombe Wanderers
239991,N. Kalugin,Russia,60,71,Dinamo Moscow
222329,M. Wdowiak,Poland,60,68,Cracovia
226681,A. Reyes,Colombia,60,68,Corporación Club Deportivo Tuluá
229753,T. Ndenge,Germany,60,72,Roda JC Kerkrade
235386,R. Peña,Mexico,60,62,Querétaro
235642,R. Yates,England,60,75,Notts County
225147,C. Roberts,Wales,60,74,Middlesbrough
235387,B. Gaye,Germany,60,74,DSC Arminia Bielefeld
237179,C. Ndiaye,Senegal,60,68,Waasland-Beveren
237691,F. Castellano,Italy,60,78,Ascoli
238203,J. Pirinen,Finland,60,64,HJK Helsinki
189307,L. Young,England,60,61,Crawley Town
226172,L. Mandeville,England,60,70,Doncaster Rovers
228732,H. Moukoudi,France,60,74,Le Havre AC
189308,D. Bennett,England,60,60,Forest Green
233085,F. Costa,Argentina,60,61,Club Atlético Patronato
240509,M. Santos,Uruguay,60,68,Tiburones Rojos de Veracruz
240766,A. Tartaglia,Italy,60,66,Novara
212352,E. Nyarko,Ghana,60,67,SV Wehen Wiesbaden
214656,B. Nordström,Sweden,60,69,IFK Göteborg
222080,H. Zapata,Colombia,60,71,CD Once Caldas Manizales
224128,D. Ferfelis,Germany,60,64,FSV Zwickau
237440,H. Delcroix,Belgium,60,75,RSC Anderlecht
186752,P. Friis Jensen,Denmark,60,62,Silkeborg IF
213889,R. Haynes,England,60,68,Coventry City
215425,F. Sachpekidis,Sweden,60,72,Kalmar FF
240258,O. Sanganté,Senegal,60,61,La Berrichonne de Châteauroux
205187,Sillero,Spain,60,65,CF Reus Deportiu
233603,S. Moussa,Tunisia,60,60,Dundee FC
237443,T. Okubo,Japan,60,63,F.C. Tokyo
240259,M. Merghem,France,60,69,La Berrichonne de Châteauroux
205956,C. Dunne,Republic of Ireland,60,64,Motherwell
226180,J. Bingham,Australia,60,65,Central Coast Mariners
228740,C. Jacob,France,60,74,Stade Brestois 29
216453,L. Shephard,Wales,60,70,Peterborough United
239237,K. Słaby,Poland,60,67,Termalica Bruk-Bet Nieciecza
240005,A. Soyak,Germany,60,68,SC Paderborn 07
221574,W. de la Rosa,Colombia,60,66,Deportivo Pasto
227974,K. Benyu,Zimbabwe,60,75,Celtic
236678,S. Lo Faso,Italy,60,77,Fiorentina
238982,U. Sen,Germany,60,75,Holstein Kiel
199047,D. Corcoran,Republic of Ireland,60,60,Bohemian FC
222599,Silvério Júnio,Portugal,60,70,Rio Ave FC
208776,F. Stritzel,Germany,60,67,SV Darmstadt 98
240776,S. Laiton,France,60,82,AJ Auxerre
217225,J. Lalpekhlua,India,60,61,
189833,R. Tait,Scotland,60,60,Motherwell
217994,M. Crowe,Wales,60,68,Ipswich Town
232586,K. Koizumi,Japan,60,67,Albirex Niigata
137356,S. Farelli,Italy,60,60,Novara
212620,D. De Girolamo,Italy,60,69,Chesterfield
235148,M. Haddachi,Morocco,60,69,ADO Den Haag
235916,V. Mantovani,Italy,60,71,Salernitana
236940,Darío Poveda,Spain,60,73,Villarreal CF
237708,M. Sylla,France,60,83,AS Monaco
223373,L. Maguire,England,60,71,Chesterfield
231310,S. Nigro,Australia,60,70,Melbourne Victory
233102,B. Janssen,Netherlands,60,67,Sparta Rotterdam
198543,A. Greene,Republic of Ireland,60,61,Bray Wanderers
227215,S. Magallán,Argentina,60,65,C.D. Leonesa S.A.D.
235151,T. Ogihara,Japan,60,63,Yokohama F. Marinos
240015,I. Hongn,Argentina,60,61,Club Atlético Tigre
220816,R. Selasi,Ghana,60,68,Pescara
229776,M. Hedegaard,Denmark,60,72,SønderjyskE
236944,F. Diabaté,Mali,60,68,GFC Ajaccio
240528,M. Ahlinvi,France,60,72,En Avant de Guingamp
205713,P. Boumal,Cameroon,60,66,FC Ural
172177,D. Talbot,England,60,60,Portsmouth
239505,P. Kun,Poland,60,67,Arka Gdynia
211090,D. Evtimov,Bulgaria,60,68,Nottingham Forest
228498,Choi Bong Jin,Korea Republic,60,66,GwangJu FC
240530,K. Yamga,France,60,69,Carpi
184466,A. McGurk,Northern Ireland,60,60,Morecambe
219795,J. Coleman,England,60,73,Huddersfield Town
239763,E. Zhegrova,Kosovo,60,78,KRC Genk
241043,G. Freitas,Uruguay,60,65,Atlético Tucumán
152724,D. Pugh,England,60,60,Port Vale
231828,F. Tingager,Denmark,60,69,Odense Boldklub
232596,T. Imai,Japan,60,60,Kashiwa Reysol
239764,S. Franchini,Italy,60,75,Ternana
220565,A. Romano,Italy,60,68,Carpi
223381,M. Demetriou,England,60,61,Newport County
225173,B. Landini,France,60,64,AS Saint-Étienne
226709,A. Melo,Argentina,60,73,Atlético Tucumán
228757,M. Mathisen,Denmark,60,71,Halmstads BK
232085,M. Bringaker,Norway,60,67,Viking FK
235925,G. Gómez,Argentina,60,70,Racing Club de Avellaneda
238485,M. Kessel,Germany,60,60,SC Fortuna Köln
211094,D. Podleśny,Poland,60,67,Lechia Gdańsk
215190,G. Yordan,Argentina,60,66,Vélez Sarsfield
236950,G. Quezada,Ecuador,60,68,Getafe CF
240022,G. Zecca,Italy,60,69,Cremonese
228503,Jeong YeongChong,Korea Republic,60,63,GwangJu FC
229783,D. Gyollai,Hungary,60,76,Stoke City
231319,J. Álvarez,Mexico,60,67,Monterrey
236695,Luis Muñoz,Spain,60,70,CD Lugo
203416,L. Norris,England,60,63,Swindon Town
237720,R. Al Shammari,Saudi Arabia,60,70,Al Shabab
240024,J. Serrano,France,60,73,AS Monaco
240792,Calzado,Spain,60,60,C.D. Leonesa S.A.D.
199321,T. Holý,Czech Republic,60,66,Gillingham
207513,G. Holohan,Republic of Ireland,60,65,Galway United
234905,D. Vanzeir,Belgium,60,73,KRC Genk
235161,J. Maja,England,60,78,Sunderland
220058,D. Phillips,England,60,72,Charlton Athletic
225946,O. Shenton,England,60,72,Stoke City
217243,M. Müller,Germany,60,67,Morecambe
234139,I. Ben Khemis,Tunisia,60,70,Doncaster Rovers
240027,A. Vrenezi,Kosovo,60,67, SSV Jahn Regensburg
212380,M. Al Rashdi,Saudi Arabia,60,64,Al Raed
227228,José Fran,Spain,60,63,Albacete Balompié
229276,P. Bartolomei,Italy,60,60,Cittadella
231580,A. Evans,England,60,76,Everton
231836,J. Karlsson,Sweden,60,74,IF Elfsborg
230045,L. Toussaint,France,60,65,FC Metz
233885,E. Cümart,Switzerland,60,79,FC Sion
223902,T. Pett,England,60,62,Stevenage
230558,M. Frediani,Italy,60,66,Parma
233374,R. De Ciancio,Argentina,60,66,Temperley
234142,F. Della Giovanna,Italy,60,71,Ferrara (SPAL)
169631,B. Dennehy,Republic of Ireland,60,60,St. Patrick's Athletic
241056,G. Guessan,Ivory Coast,60,65,Viking FK
222369,E. Smith,Sweden,60,71,IFK Norrköping
226721,G. Alcalá,Mexico,60,65,Querétaro
216226,A. Kenyon,England,60,62,Morecambe
228514,S. Massolo,Italy,60,73,Virtus Entella
232354,A. Kacou,Ivory Coast,60,69,Tours FC
231075,B. Makendzhiev,Bulgaria,60,60,
235939,F. Zorba,Turkey,60,75,VfL Osnabrück
237475,H. Özkan,Turkey,60,72,KV Oostende
213668,J. Starkey,England,60,70,Gillingham
225188,R. Baas,Netherlands,60,68,Heracles Almelo
237220,C. Odoi-Atsem,United States,60,67,D.C. United
239268,N. Manzambi,Switzerland,60,74,FC Basel
218789,Z. Lewis,Bermuda,60,69,New York Red Bulls
232613,T. Marutani,Japan,60,61,Sanfrecce Hiroshima
203430,G. Ray,Wales,60,68,Crewe Alexandra
237222,B. Aubrey,United States,60,67,Toronto FC
212647,H. Bilgiç,Turkey,60,65,Medicana Sivasspor
232871,Gao Zhunyi,China PR,60,68,
140456,R. Patterson,Northern Ireland,60,60,Derry City
229800,R. Sharahili,Saudi Arabia,60,65,Al Fateh
233128,M. Kouhyar,Afghanistan,60,74,Walsall
185256,J. Hoffman,Australia,60,60,Newcastle Jets
198057,E. Frear,England,60,61,Motherwell
209834,K. Appiah,Australia,60,62,Central Coast Mariners
237994,N. Barrios,Argentina,60,76,San Lorenzo de Almagro
238506,O. Vojic,Austria,60,69,VfL Wolfsburg
191146,D. Szufryn,Poland,60,60,Sandecja Nowy Sącz
221867,J. Stobbs,England,60,74,Port Vale
239020,A. Köse,Turkey,60,73,Fenerbahçe SK
212398,K. Angielski,Poland,60,66,Piast Gliwice
223918,B. Comley,Montserrat,60,70,Colchester United
225198,A. Al Hbeab,Saudi Arabia,60,68,Ettifaq FC
228526,Hwang ByeongGeun,Korea Republic,60,69,Jeonbuk Hyundai Motors
231342,D. Fox,Australia,60,66,Wellington Phoenix
236462,L. Faye,Netherlands,60,74,Vitesse
222639,R. Ramírez,Argentina,60,72,Godoy Cruz
235439,R. Moon,South Africa,60,72,Kaizer Chiefs
237999,Yeo Bong Hun,Korea Republic,60,68,GwangJu FC
227760,A. Nesbitt,Scotland,60,74,Milton Keynes Dons
231089,I. Sissoko,France,60,79,Stade Brestois 29
234161,G. Makhatadze,Russia,60,76,Rubin Kazan
237745,H. Miyazawa,Japan,60,60,Hokkaido Consadole Sapporo
221874,E. Besea,Ghana,60,72,Frosinone
236210,D. Vorobyev,Russia,60,71,FC Krasnodar
229043,D. Konaté,Ivory Coast,60,63,Tours FC
232627,H. Goya,Japan,60,66,Gamba Osaka
240051,M. Dauter,Germany,60,75,RB Leipzig
224180,A. Dartsch,Germany,60,68,Chemnitzer FC
237237,J. Calor,Netherlands,60,69,Vitesse
238005,J. Żubrowski,Poland,60,66,Korona Kielce
213686,D. Love,Scotland,60,68,Sunderland
229815,N. Antonitsch,Austria,60,65,FSV Zwickau
234167,S. Van der Heyden,Belgium,60,73,KV Oostende
238519,H. Al Shamrani,Saudi Arabia,60,71,Al Ahli
213688,J. Weir,England,60,70,Hull City
226232,J. Pohl,Denmark,60,71,Aalborg BK
236216,E. Mensah,Ghana,60,72,HJK Helsinki
239032,J. Gobron,France,60,64,US Quevilly-Rouen
236217,P. Neumann,Germany,60,77,FC Ingolstadt 04
237498,T. Figueroa,Mexico,60,75,Pachuca
206523,S. McCartan,Northern Ireland,60,65,Bradford City
240315,R. Gielen,Netherlands,60,69,VVV-Venlo
210108,E. Lee,England,60,66,Luton Town
233404,I. Rojas,Colombia,60,73,Envigado FC
213693,J. Rothwell,England,60,71,Oxford United
225213,G. Singh Sandhu,India,60,65,
231613,S. McCoulsky,England,60,72,Newport County
205502,A. Phillips,Wales,60,66,Northampton Town
29118,S. Ono,Japan,60,60,Hokkaido Consadole Sapporo
234942,M. Heinrich,Germany,60,74,SC Preußen Münster
235966,G. Goñi,Argentina,60,76,Boca Juniors
238782,P. Eggersglüß,Germany,60,68,Werder Bremen II
239806,A. Khammas,Belgium,60,78,KRC Genk
223679,T. Rieder,Germany,60,68,FC Augsburg
225727,A. Koçaklı,Turkey,60,73,Alanyaspor
233152,K. Itakura,Japan,60,70,Kawasaki Frontale
230593,S. van Looy,Netherlands,60,68,PEC Zwolle
235969,K. Yaşar,Turkey,60,66,Kasimpaşa SK
200386,D. Alfei,Wales,60,63,Yeovil Town
240834,L. Carević,Montenegro,60,74,FC Barcelona B
181698,A. Bouchard,France,60,60,Chamois Niortais FC
230851,L. Mesa,Argentina,60,72,Argentinos Juniors
189891,F. Franks,England,60,61,Stevenage
222916,J. Ginnelly,England,60,71,Lincoln City
224964,B. Hendriksson,Faroe Islands,60,69,Randers FC
183236,L. Skowron,Poland,60,65,St. Patrick's Athletic
221893,P. Golubović,Serbia,60,66,Novara
223429,D. Luxbacher,Austria,60,64,SKN St. Pölten
224965,C. Doidge,Wales,60,64,Forest Green
231877,B. Allen,United States,60,68,Minnesota Thunder
235205,B. Gyamfi,Ghana,60,72,Benevento Calcio
239301,L. Martínez,Argentina,60,76,Defensa y Justicia
226246,L. Compagnucci,Argentina,60,72,Club Atlético Huracán
194248,Ryang Yong Gi,Korea DPR,60,60,Vegalta Sendai
239817,B. Soumaré,France,60,76,LOSC Lille
212682,B. Morris,England,60,72,Shrewsbury
151498,G. Thompson,England,60,60,Morecambe
235978,Kaiser,Spain,60,69,Levante UD
237259,R. Dunk,United States,60,69,Real Salt Lake
237515,Sillero,Spain,60,69,Córdoba CF
231116,N. Temperini,Argentina,60,69,Newell's Old Boys
240588,Tanis,Spain,60,70,Real Valladolid
183244,A. Redmayne,Australia,60,60,Sydney FC
211917,S. Braun,Germany,60,60,SC Preußen Münster
216270,G. Honeyman,England,60,68,Sunderland
229582,G. Mancini,Italy,60,68,Atalanta
230862,V. Voisin,France,60,74,SM Caen
237774,M. Tsintsadze,Georgia,60,70,Pogoń Szczecin
185038,M. Gliwa,Poland,60,60,Sandecja Nowy Sącz
210639,J. Morias,Jamaica,60,71,Peterborough United
212175,P. Farman,England,60,63,Lincoln City
231119,Erin Pinheiro,Cape Verde,60,69,AS Saint-Étienne
232655,S. Juklerød,Norway,60,68,Vålerenga Fotball
240847,Leonardo Rocha,Portugal,60,69,CD Leganés
218576,W. Aimson,Wales,60,68,Blackpool
227792,G. Al Shelali,Saudi Arabia,60,67,Al Ittihad
235472,Diego Ferraresso,Brazil,60,64,Cracovia
237520,M. Camara,Guinea,60,75,AC Ajaccio
239312,D. Avounou,Congo,60,73,SM Caen
239824,G. Clemens,Mexico,60,60,Lobos de la BUAP
235474,G. Rolando,Italy,60,68,Palermo
237010,Deng Hanwen,China PR,60,69,
237266,M. Epps,United States,60,69,Philadelphia Union
228819,M. Vargas,Argentina,60,74,Vélez Sarsfield
239571,T. Handwerker,Germany,60,75,1. FC Köln
199892,J. Adão,Switzerland,60,65,FC Sion
226772,J. Laso,Argentina,60,60,Argentinos Juniors
228053,S. Harrison,England,60,76,Tottenham Hotspur
238037,N. Bazzana,Argentina,60,68,Estudiantes de La Plata
202198,J. Slew,England,60,65,Rochdale
220886,B. Tuiloma,New Zealand,60,66,Portland Timbers
186838,G. Doherty,Northern Ireland,60,60,Derry City
194006,N. Gétaz,Switzerland,60,61,FC Lausanne-Sports
232920,C. McDermott,Republic of Ireland,60,75,Derry City
240088,I. Melnikov,Russia,60,66,Amkar Perm
201433,M. Cramer,Denmark,60,65,Silkeborg IF
173785,L. Joyce,England,60,60,Carlisle United
240857,A. Majrashi,Saudi Arabia,60,72,Al Ahli
241113,Nil Coch,Spain,60,71,Real Betis Balompié
139482,M. Bean,Jamaica,60,60,Wycombe Wanderers
232410,F. Escales,France,60,73,Olympique de Marseille
233178,M. Köhlert,Germany,60,75,Hamburger SV
240090,O. Saraçoğlu,Turkey,60,77,İstanbul Başakşehir FK
240858,Viedma,Spain,60,72,Sevilla Atlético
184794,A. Yates,England,60,60,Port Vale
218587,N. Keown,Republic of Ireland,60,71,Partick Thistle F.C.
215517,F. Sittsam,Austria,60,72,SV Mattersburg
221149,H. Kyprianou,Cyprus,60,72,Southend United
221405,M. Rodríguez,Mexico,60,66,Santos Laguna
225758,T. Uzan,Turkey,60,69,Rot-Weiß Erfurt
237022,Víctor Narro,Spain,60,74,Villarreal CF
199647,P. Wlazło,Poland,60,60,Jagiellonia Białystok
227807,M. Folivi,England,60,77,Watford
234975,P. Szarek,Poland,60,69,Termalica Bruk-Bet Nieciecza
200416,J. Tyson,Australia,60,60,Western Sydney Wanderers
214241,J. Palacios,Colombia,60,60,Tigres FC
233953,J. Deom,Belgium,60,76,Standard de Liège
236769,E. De Santis,Italy,60,76,Virtus Entella
239073,C. Antwi-Adjej,Germany,60,66,SC Paderborn 07
230882,J. Simpson,England,60,75,Bournemouth
232674,F. Ghazi,Saudi Arabia,60,67,Al Shabab
222947,T. Davies,England,60,65,Coventry City
237540,P. Förster,Germany,60,68,SV Sandhausen
209893,J. Pepper,Australia,60,63,Brisbane Roar
239333,M. Demir,Turkey,60,73,Hannover 96
228070,J. Silva,Argentina,60,68,Gimnasia y Esgrima La Plata
